lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster,database_name,schema_name,table_name,full_table_name,table_class,data_classification,storage_role,target_postgres_version,connector_scope,replication_slot_strategy,proposed_cdc_enabled,effective_cdc_mode,proposed_kafka_topic,effective_kafka_topic,bronze_target,silver_target,gold_target,implementation_status,policy_reason
1148,95,email,email-platform,svc-0948,email-08,team-095,pg-cluster-677,email_svc_08,email,tax_email,email_svc_08.email.tax_email,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.tax_email,fk.pg.cdc.email.tax_email,bronze.email_tax_email,silver.email_tax_email,gold.email_tax_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-687,email_svc_09,email,bin_email,email_svc_09.email.bin_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.bin_email,fk.pg.cdc.email.bin_email,bronze.email_bin_email,silver.email_bin_email,gold.email_bin_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-682,email_svc_09,email,package_email,email_svc_09.email.package_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.package_email,fk.pg.cdc.email.package_email,bronze.email_package_email,silver.email_package_email,gold.email_package_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-690,email_svc_09,email,refund_email,email_svc_09.email.refund_email,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.refund_email,fk.pg.cdc.email.refund_email,bronze.email_refund_email,silver.email_refund_email,gold.email_refund_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-689,email_svc_09,email,return_email,email_svc_09.email.return_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.return_email,fk.pg.cdc.email.return_email,bronze.email_return_email,silver.email_return_email,gold.email_return_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-684,email_svc_09,email,route_email,email_svc_09.email.route_email,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.route_email,fk.pg.cdc.email.route_email,bronze.email_route_email,silver.email_route_email,gold.email_route_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-681,email_svc_09,email,shipment_email,email_svc_09.email.shipment_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.shipment_email,fk.pg.cdc.email.shipment_email,bronze.email_shipment_email,silver.email_shipment_email,gold.email_shipment_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-688,email_svc_09,email,stock_email,email_svc_09.email.stock_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.stock_email,fk.pg.cdc.email.stock_email,bronze.email_stock_email,silver.email_stock_email,gold.email_stock_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-685,email_svc_09,email,stop_email,email_svc_09.email.stop_email,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.stop_email,fk.pg.cdc.email.stop_email,bronze.email_stop_email,silver.email_stop_email,gold.email_stop_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-683,email_svc_09,email,tracking_email,email_svc_09.email.tracking_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.tracking_email,fk.pg.cdc.email.tracking_email,bronze.email_tracking_email,silver.email_tracking_email,gold.email_tracking_metrics,PLANNED,Internal table approved for full CDC.
1149,95,email,email-platform,svc-0949,email-09,team-095,pg-cluster-686,email_svc_09,email,warehouse_email,email_svc_09.email.warehouse_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.warehouse_email,fk.pg.cdc.email.warehouse_email,bronze.email_warehouse_email,silver.email_warehouse_email,gold.email_warehouse_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-694,email_svc_10,email,consent_email,email_svc_10.email.consent_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.consent_email,fk.pg.cdc.email.consent_email,bronze.email_consent_email,silver.email_consent_email,gold.email_consent_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-698,email_svc_10,email,device_email,email_svc_10.email.device_email,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.device_email,fk.pg.cdc.email.device_email,bronze.email_device_email,silver.email_device_email,gold.email_device_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-693,email_svc_10,email,feedback_email,email_svc_10.email.feedback_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.feedback_email,fk.pg.cdc.email.feedback_email,bronze.email_feedback_email,silver.email_feedback_email,gold.email_feedback_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-699,email_svc_10,email,location_email,email_svc_10.email.location_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.location_email,fk.pg.cdc.email.location_email,bronze.email_location_email,silver.email_location_email,gold.email_location_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-700,email_svc_10,email,owner_email,email_svc_10.email.owner_email,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.owner_email,fk.pg.cdc.email.owner_email,bronze.email_owner_email,silver.email_owner_email,gold.email_owner_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-695,email_svc_10,email,permission_email,email_svc_10.email.permission_email,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.permission_email,fk.pg.cdc.email.permission_email,bronze.email_permission_email,silver.email_permission_email,gold.email_permission_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-692,email_svc_10,email,rating_email,email_svc_10.email.rating_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.rating_email,fk.pg.cdc.email.rating_email,bronze.email_rating_email,silver.email_rating_email,gold.email_rating_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-691,email_svc_10,email,review_email,email_svc_10.email.review_email,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.review_email,fk.pg.cdc.email.review_email,bronze.email_review_email,silver.email_review_email,gold.email_review_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-696,email_svc_10,email,role_email,email_svc_10.email.role_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.role_email,fk.pg.cdc.email.role_email,bronze.email_role_email,silver.email_role_email,gold.email_role_metrics,PLANNED,Internal table approved for full CDC.
1150,95,email,email-platform,svc-0950,email-10,team-095,pg-cluster-697,email_svc_10,email,token_email,email_svc_10.email.token_email,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.email.token_email,fk.pg.cdc.email.token_email,bronze.email_token_email,silver.email_token_email,gold.email_token_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-701,sms_svc_01,sms,account_sms,sms_svc_01.sms.account_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.account_sms,fk.pg.cdc.sms.account_sms,bronze.sms_account_sms,silver.sms_account_sms,gold.sms_account_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-703,sms_svc_01,sms,address_sms,sms_svc_01.sms.address_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.address_sms,fk.pg.cdc.sms.address_sms,bronze.sms_address_sms,silver.sms_address_sms,gold.sms_address_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-706,sms_svc_01,sms,event_sms,sms_svc_01.sms.event_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.event_sms,fk.pg.cdc.sms.event_sms,bronze.sms_event_sms,silver.sms_event_sms,gold.sms_event_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-707,sms_svc_01,sms,history_sms,sms_svc_01.sms.history_sms,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.history_sms,fk.pg.cdc.sms.history_sms,bronze.sms_history_sms,silver.sms_history_sms,gold.sms_history_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-710,sms_svc_01,sms,mapping_sms,sms_svc_01.sms.mapping_sms,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.mapping_sms,fk.pg.cdc.sms.mapping_sms,bronze.sms_mapping_sms,silver.sms_mapping_sms,gold.sms_mapping_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-704,sms_svc_01,sms,preference_sms,sms_svc_01.sms.preference_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.preference_sms,fk.pg.cdc.sms.preference_sms,bronze.sms_preference_sms,silver.sms_preference_sms,gold.sms_preference_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-702,sms_svc_01,sms,profile_sms,sms_svc_01.sms.profile_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.profile_sms,fk.pg.cdc.sms.profile_sms,bronze.sms_profile_sms,silver.sms_profile_sms,gold.sms_profile_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-709,sms_svc_01,sms,rule_sms,sms_svc_01.sms.rule_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.rule_sms,fk.pg.cdc.sms.rule_sms,bronze.sms_rule_sms,silver.sms_rule_sms,gold.sms_rule_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-705,sms_svc_01,sms,session_sms,sms_svc_01.sms.session_sms,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.session_sms,fk.pg.cdc.sms.session_sms,bronze.sms_session_sms,silver.sms_session_sms,gold.sms_session_metrics,PLANNED,Internal table approved for full CDC.
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,pg-cluster-708,sms_svc_01,sms,status_sms,sms_svc_01.sms.status_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.status_sms,fk.pg.cdc.sms.status_sms,bronze.sms_status_sms,silver.sms_status_sms,gold.sms_status_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-718,sms_svc_02,sms,allocation_sms,sms_svc_02.sms.allocation_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.allocation_sms,fk.pg.cdc.sms.allocation_sms,bronze.sms_allocation_sms,silver.sms_allocation_sms,gold.sms_allocation_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-717,sms_svc_02,sms,attempt_sms,sms_svc_02.sms.attempt_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.attempt_sms,fk.pg.cdc.sms.attempt_sms,bronze.sms_attempt_sms,silver.sms_attempt_sms,gold.sms_attempt_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-712,sms_svc_02,sms,detail_sms,sms_svc_02.sms.detail_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.detail_sms,fk.pg.cdc.sms.detail_sms,bronze.sms_detail_sms,silver.sms_detail_sms,gold.sms_detail_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-711,sms_svc_02,sms,item_sms,sms_svc_02.sms.item_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.item_sms,fk.pg.cdc.sms.item_sms,bronze.sms_item_sms,silver.sms_item_sms,gold.sms_item_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-720,sms_svc_02,sms,movement_sms,sms_svc_02.sms.movement_sms,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.movement_sms,fk.pg.cdc.sms.movement_sms,bronze.sms_movement_sms,silver.sms_movement_sms,gold.sms_movement_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-715,sms_svc_02,sms,request_sms,sms_svc_02.sms.request_sms,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.request_sms,fk.pg.cdc.sms.request_sms,bronze.sms_request_sms,silver.sms_request_sms,gold.sms_request_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-719,sms_svc_02,sms,reservation_sms,sms_svc_02.sms.reservation_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.reservation_sms,fk.pg.cdc.sms.reservation_sms,bronze.sms_reservation_sms,silver.sms_reservation_sms,gold.sms_reservation_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-716,sms_svc_02,sms,response_sms,sms_svc_02.sms.response_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.response_sms,fk.pg.cdc.sms.response_sms,bronze.sms_response_sms,silver.sms_response_sms,gold.sms_response_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-713,sms_svc_02,sms,snapshot_sms,sms_svc_02.sms.snapshot_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.snapshot_sms,fk.pg.cdc.sms.snapshot_sms,bronze.sms_snapshot_sms,silver.sms_snapshot_sms,gold.sms_snapshot_metrics,PLANNED,Internal table approved for full CDC.
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,pg-cluster-714,sms_svc_02,sms,transaction_sms,sms_svc_02.sms.transaction_sms,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.transaction_sms,fk.pg.cdc.sms.transaction_sms,bronze.sms_transaction_sms,silver.sms_transaction_sms,gold.sms_transaction_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-721,sms_svc_03,sms,adjustment_sms,sms_svc_03.sms.adjustment_sms,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.adjustment_sms,fk.pg.cdc.sms.adjustment_sms,bronze.sms_adjustment_sms,silver.sms_adjustment_sms,gold.sms_adjustment_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-728,sms_svc_03,sms,campaign_sms,sms_svc_03.sms.campaign_sms,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.campaign_sms,fk.pg.cdc.sms.campaign_sms,bronze.sms_campaign_sms,silver.sms_campaign_sms,gold.sms_campaign_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-722,sms_svc_03,sms,configuration_sms,sms_svc_03.sms.configuration_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.configuration_sms,fk.pg.cdc.sms.configuration_sms,bronze.sms_configuration_sms,silver.sms_configuration_sms,gold.sms_configuration_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-724,sms_svc_03,sms,document_sms,sms_svc_03.sms.document_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.document_sms,fk.pg.cdc.sms.document_sms,bronze.sms_document_sms,silver.sms_document_sms,gold.sms_document_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-725,sms_svc_03,sms,metric_sms,sms_svc_03.sms.metric_sms,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.metric_sms,fk.pg.cdc.sms.metric_sms,bronze.sms_metric_sms,silver.sms_metric_sms,gold.sms_metric_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-729,sms_svc_03,sms,offer_sms,sms_svc_03.sms.offer_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.offer_sms,fk.pg.cdc.sms.offer_sms,bronze.sms_offer_sms,silver.sms_offer_sms,gold.sms_offer_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-723,sms_svc_03,sms,policy_sms,sms_svc_03.sms.policy_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.policy_sms,fk.pg.cdc.sms.policy_sms,bronze.sms_policy_sms,silver.sms_policy_sms,gold.sms_policy_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-730,sms_svc_03,sms,redemption_sms,sms_svc_03.sms.redemption_sms,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.redemption_sms,fk.pg.cdc.sms.redemption_sms,bronze.sms_redemption_sms,silver.sms_redemption_sms,gold.sms_redemption_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-726,sms_svc_03,sms,score_sms,sms_svc_03.sms.score_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.score_sms,fk.pg.cdc.sms.score_sms,bronze.sms_score_sms,silver.sms_score_sms,gold.sms_score_metrics,PLANNED,Internal table approved for full CDC.
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,pg-cluster-727,sms_svc_03,sms,segment_sms,sms_svc_03.sms.segment_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.segment_sms,fk.pg.cdc.sms.segment_sms,bronze.sms_segment_sms,silver.sms_segment_sms,gold.sms_segment_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-732,sms_svc_04,sms,balance_sms,sms_svc_04.sms.balance_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.balance_sms,fk.pg.cdc.sms.balance_sms,bronze.sms_balance_sms,silver.sms_balance_sms,gold.sms_balance_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-735,sms_svc_04,sms,batch_sms,sms_svc_04.sms.batch_sms,event,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.batch_sms,fk.pg.cdc.sms.batch_sms,bronze.sms_batch_sms,silver.sms_batch_sms,gold.sms_batch_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-739,sms_svc_04,sms,checkpoint_sms,sms_svc_04.sms.checkpoint_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.checkpoint_sms,fk.pg.cdc.sms.checkpoint_sms,bronze.sms_checkpoint_sms,silver.sms_checkpoint_sms,gold.sms_checkpoint_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-740,sms_svc_04,sms,exception_sms,sms_svc_04.sms.exception_sms,history,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.exception_sms,fk.pg.cdc.sms.exception_sms,bronze.sms_exception_sms,silver.sms_exception_sms,gold.sms_exception_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-733,sms_svc_04,sms,invoice_sms,sms_svc_04.sms.invoice_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.invoice_sms,fk.pg.cdc.sms.invoice_sms,bronze.sms_invoice_sms,silver.sms_invoice_sms,gold.sms_invoice_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-736,sms_svc_04,sms,job_sms,sms_svc_04.sms.job_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.job_sms,fk.pg.cdc.sms.job_sms,bronze.sms_job_sms,silver.sms_job_sms,gold.sms_job_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-731,sms_svc_04,sms,ledger_sms,sms_svc_04.sms.ledger_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.ledger_sms,fk.pg.cdc.sms.ledger_sms,bronze.sms_ledger_sms,silver.sms_ledger_sms,gold.sms_ledger_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-734,sms_svc_04,sms,line_sms,sms_svc_04.sms.line_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.line_sms,fk.pg.cdc.sms.line_sms,bronze.sms_line_sms,silver.sms_line_sms,gold.sms_line_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-738,sms_svc_04,sms,run_sms,sms_svc_04.sms.run_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.run_sms,fk.pg.cdc.sms.run_sms,bronze.sms_run_sms,silver.sms_run_sms,gold.sms_run_metrics,PLANNED,Internal table approved for full CDC.
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,pg-cluster-737,sms_svc_04,sms,task_sms,sms_svc_04.sms.task_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.task_sms,fk.pg.cdc.sms.task_sms,bronze.sms_task_sms,silver.sms_task_sms,gold.sms_task_metrics,PLANNED,Internal table approved for full CDC.
1155,96,sms,sms-platform,svc-0955,sms-05,team-096,pg-cluster-741,sms_svc_05,sms,alert_sms,sms_svc_05.sms.alert_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.alert_sms,fk.pg.cdc.sms.alert_sms,bronze.sms_alert_sms,silver.sms_alert_sms,gold.sms_alert_metrics,PLANNED,Internal table approved for full CDC.
1155,96,sms,sms-platform,svc-0955,sms-05,team-096,pg-cluster-745,sms_svc_05,sms,approval_sms,sms_svc_05.sms.approval_sms,reference,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.approval_sms,fk.pg.cdc.sms.approval_sms,bronze.sms_approval_sms,silver.sms_approval_sms,gold.sms_approval_metrics,PLANNED,Internal table approved for full CDC.
1155,96,sms,sms-platform,svc-0955,sms-05,team-096,pg-cluster-746,sms_svc_05,sms,assignment_sms,sms_svc_05.sms.assignment_sms,transactional,internal,POSTGRESQL_OPERATIONAL,18.6,DATABASE,ONE_PER_DATABASE,Y,FULL,fk.pg.cdc.sms.assignment_sms,fk.pg.cdc.sms.assignment_sms,bronze.sms_assignment_sms,silver.sms_assignment_sms,gold.sms_assignment_metrics,PLANNED,Internal table approved for full CDC.
