lesson_number,relationship_id,source_domain,source_service,source_cluster,source_database,source_schema,source_table,source_key,source_full_table,target_domain,target_service,target_cluster,target_database,target_schema,target_table,target_key,target_full_table,declared_relationship_type,cardinality,cross_cluster,declared_consistency_model,declared_sync_method,source_of_truth,event_topic,on_missing_reference,join_strategy,effective_implementation,enforcement_layer,effective_sync_method,kafka_required,dlq_topic,implementation_status,description
126,rel-004971,supply_chain,supply_chain-08,pg-cluster-271,supply_chain_svc_08,supply_chain,provider_supply_chain,provider_id,supply_chain_svc_08.supply_chain.provider_supply_chain,inventory,inventory-02,pg-cluster-011,inventory_svc_02,inventory,item_inventory,item_id,inventory_svc_02.inventory.item_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.item_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.item_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004972,supply_chain,supply_chain-08,pg-cluster-278,supply_chain_svc_08,supply_chain,settlement_supply_chain,settlement_id,supply_chain_svc_08.supply_chain.settlement_supply_chain,inventory,inventory-03,pg-cluster-022,inventory_svc_03,inventory,configuration_inventory,configuration_id,inventory_svc_03.inventory.configuration_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.configuration_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.configuration_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004973,supply_chain,supply_chain-09,pg-cluster-285,supply_chain_svc_09,supply_chain,stop_supply_chain,stop_id,supply_chain_svc_09.supply_chain.stop_supply_chain,inventory,inventory-04,pg-cluster-033,inventory_svc_04,inventory,invoice_inventory,invoice_id,inventory_svc_04.inventory.invoice_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.invoice_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.invoice_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004974,supply_chain,supply_chain-10,pg-cluster-292,supply_chain_svc_10,supply_chain,rating_supply_chain,rating_id,supply_chain_svc_10.supply_chain.rating_supply_chain,inventory,inventory-05,pg-cluster-044,inventory_svc_05,inventory,workflow_inventory,workflow_id,inventory_svc_05.inventory.workflow_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.workflow_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.workflow_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004975,supply_chain,supply_chain-10,pg-cluster-299,supply_chain_svc_10,supply_chain,location_supply_chain,location_id,supply_chain_svc_10.supply_chain.location_supply_chain,inventory,inventory-06,pg-cluster-055,inventory_svc_06,inventory,attribute_inventory,attribute_id,inventory_svc_06.inventory.attribute_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.attribute_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.attribute_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004976,supply_chain,supply_chain-01,pg-cluster-206,supply_chain_svc_01,supply_chain,event_supply_chain,event_id,supply_chain_svc_01.supply_chain.event_supply_chain,inventory,inventory-07,pg-cluster-066,inventory_svc_07,inventory,attribution_inventory,attribution_id,inventory_svc_07.inventory.attribution_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.attribution_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.attribution_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004977,supply_chain,supply_chain-02,pg-cluster-213,supply_chain_svc_02,supply_chain,snapshot_supply_chain,snapshot_id,supply_chain_svc_02.supply_chain.snapshot_supply_chain,inventory,inventory-08,pg-cluster-077,inventory_svc_08,inventory,tax_inventory,tax_id,inventory_svc_08.inventory.tax_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.tax_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.tax_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004978,supply_chain,supply_chain-02,pg-cluster-220,supply_chain_svc_02,supply_chain,movement_supply_chain,movement_id,supply_chain_svc_02.supply_chain.movement_supply_chain,inventory,inventory-09,pg-cluster-088,inventory_svc_09,inventory,stock_inventory,stock_id,inventory_svc_09.inventory.stock_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.stock_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.stock_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004979,supply_chain,supply_chain-03,pg-cluster-227,supply_chain_svc_03,supply_chain,segment_supply_chain,segment_id,supply_chain_svc_03.supply_chain.segment_supply_chain,inventory,inventory-10,pg-cluster-099,inventory_svc_10,inventory,location_inventory,location_id,inventory_svc_10.inventory.location_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.location_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.location_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004980,supply_chain,supply_chain-04,pg-cluster-234,supply_chain_svc_04,supply_chain,line_supply_chain,line_id,supply_chain_svc_04.supply_chain.line_supply_chain,inventory,inventory-01,pg-cluster-010,inventory_svc_01,inventory,mapping_inventory,mapping_id,inventory_svc_01.inventory.mapping_inventory,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,inventory,fk.pg.relation.inventory.mapping_inventory,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.inventory.mapping_inventory.dlq,PLANNED,supply_chain logically references inventory; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004981,supply_chain,supply_chain-01,pg-cluster-201,supply_chain_svc_01,supply_chain,account_supply_chain,account_id,supply_chain_svc_01.supply_chain.account_supply_chain,procurement,procurement-01,pg-cluster-201,procurement_svc_01,procurement,account_procurement,account_id,procurement_svc_01.procurement.account_procurement,PHYSICAL_FK,many-to-one,N,strong,PostgreSQL foreign key,procurement,fk.pg.relation.procurement.account_procurement,reject_transaction,local_fk_join,COLOCATED_LOGICAL_REFERENCE,APPLICATION_SERVICE,Synchronous reference validation,N,,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004982,supply_chain,supply_chain-01,pg-cluster-208,supply_chain_svc_01,supply_chain,status_supply_chain,status_id,supply_chain_svc_01.supply_chain.status_supply_chain,procurement,procurement-02,pg-cluster-212,procurement_svc_02,procurement,detail_procurement,detail_id,procurement_svc_02.procurement.detail_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.detail_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.detail_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004983,supply_chain,supply_chain-02,pg-cluster-215,supply_chain_svc_02,supply_chain,request_supply_chain,request_id,supply_chain_svc_02.supply_chain.request_supply_chain,procurement,procurement-03,pg-cluster-223,procurement_svc_03,procurement,policy_procurement,policy_id,procurement_svc_03.procurement.policy_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.policy_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.policy_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004984,supply_chain,supply_chain-03,pg-cluster-222,supply_chain_svc_03,supply_chain,configuration_supply_chain,configuration_id,supply_chain_svc_03.supply_chain.configuration_supply_chain,procurement,procurement-04,pg-cluster-234,procurement_svc_04,procurement,line_procurement,line_id,procurement_svc_04.procurement.line_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.line_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.line_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004985,supply_chain,supply_chain-03,pg-cluster-229,supply_chain_svc_03,supply_chain,offer_supply_chain,offer_id,supply_chain_svc_03.supply_chain.offer_supply_chain,procurement,procurement-05,pg-cluster-245,procurement_svc_05,procurement,approval_procurement,approval_id,procurement_svc_05.procurement.approval_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.approval_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.approval_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004986,supply_chain,supply_chain-04,pg-cluster-236,supply_chain_svc_04,supply_chain,job_supply_chain,job_id,supply_chain_svc_04.supply_chain.job_supply_chain,procurement,procurement-06,pg-cluster-256,procurement_svc_06,procurement,variant_procurement,variant_id,procurement_svc_06.procurement.variant_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.variant_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.variant_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004987,supply_chain,supply_chain-05,pg-cluster-243,supply_chain_svc_05,supply_chain,decision_supply_chain,decision_id,supply_chain_svc_05.supply_chain.decision_supply_chain,procurement,procurement-07,pg-cluster-267,procurement_svc_07,procurement,channel_procurement,channel_id,procurement_svc_07.procurement.channel_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.channel_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.channel_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004988,supply_chain,supply_chain-05,pg-cluster-250,supply_chain_svc_05,supply_chain,forecast_supply_chain,forecast_id,supply_chain_svc_05.supply_chain.forecast_supply_chain,procurement,procurement-08,pg-cluster-278,procurement_svc_08,procurement,settlement_procurement,settlement_id,procurement_svc_08.procurement.settlement_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.settlement_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.settlement_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004989,supply_chain,supply_chain-06,pg-cluster-257,supply_chain_svc_06,supply_chain,media_supply_chain,media_id,supply_chain_svc_06.supply_chain.media_supply_chain,procurement,procurement-09,pg-cluster-289,procurement_svc_09,procurement,return_procurement,return_id,procurement_svc_09.procurement.return_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.return_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.return_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004990,supply_chain,supply_chain-07,pg-cluster-264,supply_chain_svc_07,supply_chain,impression_supply_chain,impression_id,supply_chain_svc_07.supply_chain.impression_supply_chain,procurement,procurement-10,pg-cluster-300,procurement_svc_10,procurement,owner_procurement,owner_id,procurement_svc_10.procurement.owner_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.owner_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.owner_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004991,supply_chain,supply_chain-08,pg-cluster-271,supply_chain_svc_08,supply_chain,provider_supply_chain,provider_id,supply_chain_svc_08.supply_chain.provider_supply_chain,procurement,procurement-02,pg-cluster-211,procurement_svc_02,procurement,item_procurement,item_id,procurement_svc_02.procurement.item_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.item_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.item_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004992,supply_chain,supply_chain-08,pg-cluster-278,supply_chain_svc_08,supply_chain,settlement_supply_chain,settlement_id,supply_chain_svc_08.supply_chain.settlement_supply_chain,procurement,procurement-03,pg-cluster-222,procurement_svc_03,procurement,configuration_procurement,configuration_id,procurement_svc_03.procurement.configuration_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.configuration_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.configuration_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004993,supply_chain,supply_chain-09,pg-cluster-285,supply_chain_svc_09,supply_chain,stop_supply_chain,stop_id,supply_chain_svc_09.supply_chain.stop_supply_chain,procurement,procurement-04,pg-cluster-233,procurement_svc_04,procurement,invoice_procurement,invoice_id,procurement_svc_04.procurement.invoice_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.invoice_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.invoice_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004994,supply_chain,supply_chain-10,pg-cluster-292,supply_chain_svc_10,supply_chain,rating_supply_chain,rating_id,supply_chain_svc_10.supply_chain.rating_supply_chain,procurement,procurement-05,pg-cluster-244,procurement_svc_05,procurement,workflow_procurement,workflow_id,procurement_svc_05.procurement.workflow_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.workflow_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.workflow_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004995,supply_chain,supply_chain-10,pg-cluster-299,supply_chain_svc_10,supply_chain,location_supply_chain,location_id,supply_chain_svc_10.supply_chain.location_supply_chain,procurement,procurement-06,pg-cluster-255,procurement_svc_06,procurement,attribute_procurement,attribute_id,procurement_svc_06.procurement.attribute_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.attribute_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.attribute_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004996,supply_chain,supply_chain-01,pg-cluster-206,supply_chain_svc_01,supply_chain,event_supply_chain,event_id,supply_chain_svc_01.supply_chain.event_supply_chain,procurement,procurement-07,pg-cluster-266,procurement_svc_07,procurement,attribution_procurement,attribution_id,procurement_svc_07.procurement.attribution_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.attribution_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.attribution_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004997,supply_chain,supply_chain-02,pg-cluster-213,supply_chain_svc_02,supply_chain,snapshot_supply_chain,snapshot_id,supply_chain_svc_02.supply_chain.snapshot_supply_chain,procurement,procurement-08,pg-cluster-277,procurement_svc_08,procurement,tax_procurement,tax_id,procurement_svc_08.procurement.tax_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.tax_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.tax_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004998,supply_chain,supply_chain-02,pg-cluster-220,supply_chain_svc_02,supply_chain,movement_supply_chain,movement_id,supply_chain_svc_02.supply_chain.movement_supply_chain,procurement,procurement-09,pg-cluster-288,procurement_svc_09,procurement,stock_procurement,stock_id,procurement_svc_09.procurement.stock_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.stock_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.stock_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-004999,supply_chain,supply_chain-03,pg-cluster-227,supply_chain_svc_03,supply_chain,segment_supply_chain,segment_id,supply_chain_svc_03.supply_chain.segment_supply_chain,procurement,procurement-10,pg-cluster-299,procurement_svc_10,procurement,location_procurement,location_id,procurement_svc_10.procurement.location_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.location_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.location_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-005000,supply_chain,supply_chain-04,pg-cluster-234,supply_chain_svc_04,supply_chain,line_supply_chain,line_id,supply_chain_svc_04.supply_chain.line_supply_chain,procurement,procurement-01,pg-cluster-210,procurement_svc_01,procurement,mapping_procurement,mapping_id,procurement_svc_01.procurement.mapping_procurement,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,procurement,fk.pg.relation.procurement.mapping_procurement,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.procurement.mapping_procurement.dlq,PLANNED,supply_chain logically references procurement; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-005001,supply_chain,supply_chain-01,pg-cluster-201,supply_chain_svc_01,supply_chain,account_supply_chain,account_id,supply_chain_svc_01.supply_chain.account_supply_chain,logistics,logistics-01,pg-cluster-301,logistics_svc_01,logistics,account_logistics,account_id,logistics_svc_01.logistics.account_logistics,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,logistics,fk.pg.relation.logistics.account_logistics,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.logistics.account_logistics.dlq,PLANNED,supply_chain logically references logistics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-005002,supply_chain,supply_chain-01,pg-cluster-208,supply_chain_svc_01,supply_chain,status_supply_chain,status_id,supply_chain_svc_01.supply_chain.status_supply_chain,logistics,logistics-02,pg-cluster-312,logistics_svc_02,logistics,detail_logistics,detail_id,logistics_svc_02.logistics.detail_logistics,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,logistics,fk.pg.relation.logistics.detail_logistics,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.logistics.detail_logistics.dlq,PLANNED,supply_chain logically references logistics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-005003,supply_chain,supply_chain-02,pg-cluster-215,supply_chain_svc_02,supply_chain,request_supply_chain,request_id,supply_chain_svc_02.supply_chain.request_supply_chain,logistics,logistics-03,pg-cluster-323,logistics_svc_03,logistics,policy_logistics,policy_id,logistics_svc_03.logistics.policy_logistics,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,logistics,fk.pg.relation.logistics.policy_logistics,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.logistics.policy_logistics.dlq,PLANNED,supply_chain logically references logistics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-005004,supply_chain,supply_chain-03,pg-cluster-222,supply_chain_svc_03,supply_chain,configuration_supply_chain,configuration_id,supply_chain_svc_03.supply_chain.configuration_supply_chain,logistics,logistics-04,pg-cluster-334,logistics_svc_04,logistics,line_logistics,line_id,logistics_svc_04.logistics.line_logistics,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,logistics,fk.pg.relation.logistics.line_logistics,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.logistics.line_logistics.dlq,PLANNED,supply_chain logically references logistics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-005005,supply_chain,supply_chain-03,pg-cluster-229,supply_chain_svc_03,supply_chain,offer_supply_chain,offer_id,supply_chain_svc_03.supply_chain.offer_supply_chain,logistics,logistics-05,pg-cluster-345,logistics_svc_05,logistics,approval_logistics,approval_id,logistics_svc_05.logistics.approval_logistics,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,logistics,fk.pg.relation.logistics.approval_logistics,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.logistics.approval_logistics.dlq,PLANNED,supply_chain logically references logistics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
126,rel-005006,supply_chain,supply_chain-04,pg-cluster-236,supply_chain_svc_04,supply_chain,job_supply_chain,job_id,supply_chain_svc_04.supply_chain.job_supply_chain,logistics,logistics-06,pg-cluster-356,logistics_svc_06,logistics,variant_logistics,variant_id,logistics_svc_06.logistics.variant_logistics,LOGICAL_REFERENCE,many-to-one,Y,eventual,Debezium CDC + Kafka event,logistics,fk.pg.relation.logistics.variant_logistics,retry_then_dlq,application_or_lakehouse_join,EVENT_DRIVEN_LOGICAL_REFERENCE,APPLICATION_AND_EVENT_CONSUMER,Debezium CDC + Kafka projection,Y,fk.pg.relation.logistics.variant_logistics.dlq,PLANNED,supply_chain logically references logistics; cross-cluster links use stable IDs and events rather than PostgreSQL cross-database FKs.
